Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Ponsonby West,-36.85807013468013,174.74973850684034,Western Park,-36.856268965000865,174.75186109542847,Park
Ponsonby West,-36.85807013468013,174.74973850684034,Ponsonby International Foodcourt,-36.85742830156598,174.74840255646507,Food Court
Ponsonby West,-36.85807013468013,174.74973850684034,ThirtyNine Cafe,-36.85750314338634,174.74866524723888,Café
Ponsonby West,-36.85807013468013,174.74973850684034,Countdown,-36.85837462326917,174.74886174894496,Supermarket
Ponsonby West,-36.85807013468013,174.74973850684034,El Sizzling Chorizo,-36.85629022374343,174.74613059744718,Argentinian Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Le Vietnamese Kitchen,-36.85605777577978,174.74677485652222,Vietnamese Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,eighthirty™,-36.85923284113346,174.75329690323144,Café
Ponsonby West,-36.85807013468013,174.74973850684034,Conch,-36.85587757667903,174.74658693024335,Café
Ponsonby West,-36.85807013468013,174.74973850684034,Ceres Fresh Market,-36.85635501126591,174.74612233124523,Fruit & Vegetable Store
Ponsonby West,-36.85807013468013,174.74973850684034,Ponsonby Central,-36.856276280712656,174.74616891882988,Shopping Mall
Ponsonby West,-36.85807013468013,174.74973850684034,Burger Burger,-36.856229416530134,174.7461443381607,Burger Joint
Ponsonby West,-36.85807013468013,174.74973850684034,Dante's Pizzeria Napoletana,-36.85632590785849,174.7461862434658,Pizza Place
Ponsonby West,-36.85807013468013,174.74973850684034,Sawadee Thai,-36.85901966733104,174.75100003683363,Thai Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Thai House,-36.85770262813729,174.74899816475263,Thai Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Satya South Indian Restaurant,-36.860020713920235,174.7522684845499,South Indian Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,SPQR,-36.85564542550434,174.74638443242955,Italian Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,The Blue Breeze Inn,-36.85601117295451,174.7463476378409,Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Eighthirty Coffee Roasters,-36.85634273748613,174.74603045388415,Café
Ponsonby West,-36.85807013468013,174.74973850684034,Little Bread & Butter Bakery,-36.85646378275906,174.74614449330247,Bakery
Ponsonby West,-36.85807013468013,174.74973850684034,BurgerFuel,-36.85723,174.747853,Burger Joint
Ponsonby West,-36.85807013468013,174.74973850684034,Foxtrot Parlour,-36.85644808641732,174.7461675315301,Café
Ponsonby West,-36.85807013468013,174.74973850684034,Santos Cafè,-36.857139356273635,174.74785735574378,Café
Ponsonby West,-36.85807013468013,174.74973850684034,Pane E Vino,-36.85889661218115,174.74804162979126,Italian Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Gelato Amante,-36.857165940175484,174.74840146836803,Ice Cream Shop
Ponsonby West,-36.85807013468013,174.74973850684034,Joy Bong,-36.858927553992594,174.7536813481106,Thai Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Little Algiers,-36.85914434777513,174.75349263104056,African Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,The Dairy,-36.856343616795584,174.7461478375938,Deli / Bodega
Ponsonby West,-36.85807013468013,174.74973850684034,Torpedo7,-36.85941602543808,174.7534894274826,Sporting Goods Shop
Ponsonby West,-36.85807013468013,174.74973850684034,Chop Chop Noodle House,-36.85623144414784,174.74633054072726,Asian Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Mexico Ponsonby,-36.85512874914521,174.74616013456463,Mexican Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Tokyo Club,-36.856252317061326,174.74625137501758,Japanese Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Miss Moonshine's,-36.85675011542741,174.74681457481103,BBQ Joint
Ponsonby West,-36.85807013468013,174.74973850684034,Saan,-36.855453,174.74605,Thai Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Mr Toms,-36.854849727286265,174.74609971187303,Bar
Ponsonby West,-36.85807013468013,174.74973850684034,Subway,-36.855871834189195,174.74653540300872,Sandwich Place
Ponsonby West,-36.85807013468013,174.74973850684034,Yuzu,-36.855142436723774,174.74624434482456,Japanese Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Thirsty Dog,-36.85845416542185,174.7550269771499,Bar
Ponsonby West,-36.85807013468013,174.74973850684034,One 2 One cafe,-36.85563541589846,174.74654152614488,Coffee Shop
Ponsonby West,-36.85807013468013,174.74973850684034,Craft Kitchen,-36.85963531870312,174.7525822549725,Café
Ponsonby West,-36.85807013468013,174.74973850684034,Ponsonby Social Club,-36.85557228880753,174.7463026981668,Bar
Ponsonby West,-36.85807013468013,174.74973850684034,Late Night Diner,-36.855553329558255,174.7462391209558,Diner
Ponsonby West,-36.85807013468013,174.74973850684034,Dogs Bollix,-36.859993967313535,174.75292749389783,Bar
Ponsonby West,-36.85807013468013,174.74973850684034,Crossroads,-36.85947868793922,174.75263267267627,Bar
Ponsonby West,-36.85807013468013,174.74973850684034,MONarCHY,-36.859,174.753713,Thai Restaurant
Ponsonby West,-36.85807013468013,174.74973850684034,Lifewise Merge Cafe,-36.858304292863,174.75533723831177,Café
Puhinui East,-37.00133863605242,174.8039254509777,Air Centre One,-37.00279120598874,174.80337335769624,Airport Terminal
Puhinui East,-37.00133863605242,174.8039254509777,Erebus Crew Memorial Garden,-36.999568939208984,174.80101013183594,Garden
Puhinui East,-37.00133863605242,174.8039254509777,Runway 23-05,-37.005193,174.803554,Airport Service
Puhinui East,-37.00133863605242,174.8039254509777,Lone Star,-37.00144743302495,174.80900824307122,American Restaurant
Puhinui North,-37.00133863605242,174.8039254509777,Air Centre One,-37.00279120598874,174.80337335769624,Airport Terminal
Puhinui North,-37.00133863605242,174.8039254509777,Erebus Crew Memorial Garden,-36.999568939208984,174.80101013183594,Garden
Puhinui North,-37.00133863605242,174.8039254509777,Runway 23-05,-37.005193,174.803554,Airport Service
Puhinui North,-37.00133863605242,174.8039254509777,Lone Star,-37.00144743302495,174.80900824307122,American Restaurant
Puhinui South,-37.00133863605242,174.8039254509777,Air Centre One,-37.00279120598874,174.80337335769624,Airport Terminal
Puhinui South,-37.00133863605242,174.8039254509777,Erebus Crew Memorial Garden,-36.999568939208984,174.80101013183594,Garden
Puhinui South,-37.00133863605242,174.8039254509777,Runway 23-05,-37.005193,174.803554,Airport Service
Puhinui South,-37.00133863605242,174.8039254509777,Lone Star,-37.00144743302495,174.80900824307122,American Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Cassia,-36.84560464999142,174.76720715993747,Indian Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,The Store,-36.844575288739904,174.7686688149159,Café
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,The Kapiti Store,-36.846516370101526,174.76717459584262,Dessert Shop
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,The Shucker Brothers,-36.842945,174.766981,Seafood Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Le Petit Cafe,-36.844520542622035,174.7668267840562,Café
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Ebisu,-36.84431480803014,174.76972057538782,Japanese Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Revive,-36.84606721072157,174.76722986439205,Vegetarian / Vegan Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Giapo,-36.845838,174.76877,Ice Cream Shop
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Cafe Melba,-36.84726909652399,174.76689326555095,Café
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,White's & Co.,-36.84485391994489,174.77019170364798,Frozen Yogurt Shop
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Britomart Square,-36.84445548918272,174.7687374928426,Plaza
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Britomart Farmers Market,-36.84447326183321,174.76926773331422,Farmers Market
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Ortolana,-36.844414,174.76875,Australian Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,be. specialty,-36.84616408100342,174.76901026473868,Café
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Caretaker,-36.8449857674929,174.76934127489224,Speakeasy
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Sal's Authentic New York Pizza,-36.846371,174.76815,Pizza Place
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Takutai Square,-36.8446925604433,174.7694456577301,Plaza
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,T2 Tea,-36.84578036935587,174.7664438637193,Tea Room
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Monsoon Poon,-36.843724,174.76386,Asian Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Angus Steak House,-36.84569331314789,174.76736662129,Steakhouse
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Cargo Coffee,-36.846113734825146,174.76764811634595,Coffee Shop
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,That's Amore,-36.84812348733538,174.76710589110496,Pizza Place
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Amano,-36.84451807241657,174.77032465016515,Italian Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Frida Cocina Mexicana & Tequila Bar,-36.843165,174.763131,Mexican Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,O'Connell St Bistro & Bar,-36.84681041687004,174.7672623350009,Modern European Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,The Grove Restaurant,-36.846694741081585,174.76422451260703,Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Unity Books,-36.847363557303815,174.7666221682595,Bookstore
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Atrium On Takutai,-36.84477563357384,174.76998795069167,Shopping Mall
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,eightthirty,-36.847690281175296,174.766197684052,Café
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Oyster & Chop,-36.84309,174.7626,Bistro
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Les Mills,-36.84447660669214,174.77105794643688,Gym
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Misters,-36.847344927210735,174.76510661429137,Café
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,The Chamberlain,-36.844343211166404,174.7695743810056,Pub
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,The Don Japanese Restaurant and Sake Bar,-36.8481640158524,174.76627201947895,Japanese Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Sushi Train,-36.84369721739619,174.76332781506494,Sushi Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,My Bar,-36.84839245051243,174.76615809309038,Bar
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Renkon,-36.84835366200935,174.76611867406757,Japanese Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Brew on Quay,-36.844479,174.7708,Bar
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Dr Rudi's Rooftop Brewing Co.,-36.842791163004776,174.76353139329257,Brewery
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Euro Restaurant & Bar,-36.84149424585967,174.76458080112934,Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Kingston Street Cafe,-36.847468326575786,174.7628469604239,Café
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Kushi Japanese Kitchen & Bar,-36.8480522195925,174.76479010722994,Japanese Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,The Shelf,-36.84851613213124,174.7663657308072,Café
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,New Zealand Maritime Museum,-36.842377588815054,174.76352095706082,History Museum
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Rakuten,-36.84784462627648,174.7635132042854,Japanese Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Headquarters,-36.84295429890378,174.76167661963945,Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Rydges Auckland,-36.84738910061695,174.7628497050423,Hotel
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,SkySport Grill,-36.8432234440211,174.76235519534015,Bar
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Sierra Coffee,-36.84342469612412,174.7619231461149,Café
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,O'Hagan’s Irish Pub,-36.84324639699601,174.76226996105441,Irish Pub
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Industry Zen,-36.84373620819363,174.7627398194146,Japanese Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Jetts 24 Hour Fitness Auckland CBD,-36.846308075742655,174.76159908374444,Gym
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Raviz Lounge & Bar,-36.84366440597409,174.7626541804811,Indian Restaurant
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Bungalow 8,-36.84342250288229,174.7617025198243,Bar
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Fokker Bros,-36.84325898142319,174.76240318908216,Burger Joint
Quay Street-Customs Street,-36.84471976310393,174.7668201531563,Cowboys,-36.8431718546544,174.7624003973587,Bar
Queen Street,-36.85062999999997,174.76544,Mrs Higgins Oven Fresh Cookies,-36.85000560687882,174.76481993436033,Bakery
Queen Street,-36.85062999999997,174.76544,Albert Park,-36.85107064977784,174.7674773701518,Park
Queen Street,-36.85062999999997,174.76544,Popa's Pretzels,-36.851933,174.76427,Bagel Shop
Queen Street,-36.85062999999997,174.76544,Auckland Art Gallery,-36.85080897179349,174.7662081011124,Art Gallery
Queen Street,-36.85062999999997,174.76544,The Original Tony's,-36.85050602690191,174.7631167652363,Steakhouse
Queen Street,-36.85062999999997,174.76544,Elliott Stables,-36.85037032806818,174.76359123121793,Food Court
Queen Street,-36.85062999999997,174.76544,Remedy Coffee,-36.850834032408315,174.76432223152244,Coffee Shop
Queen Street,-36.85062999999997,174.76544,The Civic,-36.85094691061171,174.7644485390306,Theater
Queen Street,-36.85062999999997,174.76544,Albert Park Cafe Espresso,-36.849867160334966,174.76656567024688,Coffee Shop
Queen Street,-36.85062999999997,174.76544,Revive,-36.85064187729833,174.7654700268148,Vegetarian / Vegan Restaurant
Queen Street,-36.85062999999997,174.76544,BurgerFuel,-36.851437,174.763962,Burger Joint
Queen Street,-36.85062999999997,174.76544,Academy Cinema,-36.851588505584566,174.7650891739338,Indie Movie Theater
Queen Street,-36.85062999999997,174.76544,East Day Spa,-36.849264568381834,174.76331313950826,Spa
Queen Street,-36.85062999999997,174.76544,Kiraku,-36.849790664733824,174.76393713258074,Japanese Restaurant
Queen Street,-36.85062999999997,174.76544,Ela Cuisine,-36.85027,174.76338,Indian Restaurant
Queen Street,-36.85062999999997,174.76544,No 1 Pancake,-36.85087310725189,174.7654081390482,Korean Restaurant
Queen Street,-36.85062999999997,174.76544,Little Mexico Cantina & Tequila Bar,-36.8504530785466,174.7630353249433,Mexican Restaurant
Queen Street,-36.85062999999997,174.76544,Bite Brazilian Eatery,-36.852909956979275,174.76373231875624,Brazilian Restaurant
Queen Street,-36.85062999999997,174.76544,That's Amore,-36.84812348733538,174.76710589110496,Pizza Place
Queen Street,-36.85062999999997,174.76544,Chawlas,-36.85052508874751,174.7632777259628,Indian Restaurant
Queen Street,-36.85062999999997,174.76544,Depot Eatery,-36.848890296850634,174.76231058437375,Restaurant
Queen Street,-36.85062999999997,174.76544,My Bar,-36.84839245051243,174.76615809309038,Bar
Queen Street,-36.85062999999997,174.76544,Federal Delicatessen,-36.848781,174.762465,Deli / Bodega
Queen Street,-36.85062999999997,174.76544,The Don Japanese Restaurant and Sake Bar,-36.8481640158524,174.76627201947895,Japanese Restaurant
